ea_id,futbin_id,card_name,short_name,long_name,player_positions,overall,club_name,league_name,league_level,nationality,pace,shooting,passing,dribbling,defending,physic
193601,1441,Pezzella,G. Pezzella,Germán Alejandro Pezzella,CB,77,Real Betis Balompié,Spain Primera Division,1,Argentina,54,49,47,56,79,73
194022,461,André Almeida,André Almeida,André Gomes Magalhães de Almeida,RB,77,SL Benfica,Portuguese Liga ZON SAGRES,1,Portugal,66,63,75,74,79,75
194229,1445,Hugo Mallo,Hugo Mallo,Hugo Mallo Novegil,"RB, RWB",77,RC Celta de Vigo,Spain Primera Division,1,Spain,66,39,68,67,74,74
194806,2659,Dawson,C. Dawson,Craig Dawson,CB,77,West Ham United,English Premier League,1,England,51,47,59,56,79,76
194932,1649,Townsend,A. Townsend,Andros Townsend,"RM, RW",77,Everton,English Premier League,1,England,77,74,75,80,38,67
194958,26994,Mooy,A. Mooy,Aaron Mooy,"CM, CAM",77,Shanghai Port FC,Chinese Super League,1,Australia,63,72,78,74,69,76
195093,2686,Willian José,Willian José,Willian José da Silva,ST,77,Real Betis Balompié,Spain Primera Division,1,Brazil,62,78,66,74,40,80
195272,2692,Faraoni,M. Faraoni,Marco Davide Faraoni,"RWB, RB, RM",77,Hellas Verona,Italian Serie A,1,Italy,74,71,73,74,70,76
195479,3904,Tavernier,J. Tavernier,James Henry Tavernier,RB,77,Rangers FC,Scottish Premiership,1,England,83,71,74,75,72,78
196147,1652,Moreno,G. Moreno,Giovanni Andrés Moreno Cardona,"ST, CAM",77,Shanghai Shenhua FC,Chinese Super League,1,Colombia,74,77,74,77,56,80
197083,1654,Caligiuri,D. Caligiuri,Daniel Caligiuri,"RM, RWB, CM",77,FC Augsburg,German 1. Bundesliga,1,Italy,66,74,78,75,71,76
197948,1657,Lejeune,F. Lejeune,Florian Lejeune,CB,77,Deportivo Alavés,Spain Primera Division,1,France,45,57,61,65,78,76
198118,2793,Guilavogui,J. Guilavogui,Josuha Guilavogui,"CDM, CM, CB",77,VfL Wolfsburg,German 1. Bundesliga,1,France,67,59,65,64,80,78
198129,937,Ortiz,C. Ortiz,Celso Fabián Ortiz Gamarra,"CDM, CM",77,CF Monterrey,Mexican Liga MX,1,Paraguay,64,55,67,72,73,77
198140,933,Funes Mori,R. Funes Mori,Rogelio Gabriel Funes Mori,ST,77,CF Monterrey,Mexican Liga MX,1,Mexico,77,77,68,74,43,81
199005,28570,Ryan,M. Ryan,Mathew David Ryan,GK,77,Real Sociedad,Spain Primera Division,1,Australia,,,,,,
199069,2914,Aboubakar,V. Aboubakar,Vincent Paté Aboubakar,ST,77,Al Nassr,Saudi Abdul L. Jameel League,1,Cameroon,75,75,71,78,36,80
199580,2990,Goldson,C. Goldson,Connor Lambert Goldson,CB,77,Rangers FC,Scottish Premiership,1,England,69,50,62,66,76,82
199641,1315,Sels,M. Sels,Matz Sels,GK,77,RC Strasbourg Alsace,French Ligue 1,1,Belgium,,,,,,
200110,947,Bizot,M. Bizot,Marco Bizot,GK,77,Stade Brestois 29,French Ligue 1,1,Netherlands,,,,,,
200215,1663,Rode,S. Rode,Sebastian Rode,"CDM, CM",77,Eintracht Frankfurt,German 1. Bundesliga,1,Germany,60,64,71,73,76,77
200536,363,Schulz,N. Schulz,Nico Schulz,"LB, LM, LWB",77,Borussia Dortmund,German 1. Bundesliga,1,Germany,86,51,72,73,72,77
201315,1460,Pablo,Pablo,Pablo Nascimento Castro,CB,77,FC Lokomotiv Moscow,Russian Premier League,1,Brazil,52,52,53,61,79,79
201325,1461,Tătărușanu,C. Tătărușanu,Anton Ciprian Tătărușanu,GK,77,AC Milan,Italian Serie A,1,Romania,,,,,,
201377,3228,Murillo,J. Murillo,Jeison Fabián Murillo Cerón,CB,77,RC Celta de Vigo,Spain Primera Division,1,Colombia,73,40,59,63,77,78
201454,1319,Ghoulam,F. Ghoulam,Faouzi Ghoulam,LB,77,Napoli,Italian Serie A,1,Algeria,71,64,76,76,75,69
201505,4396,David López,David López,David López Silva,"CB, CDM",77,RCD Espanyol de Barcelona,Spain Primera Division,1,Spain,56,58,66,65,78,76
202282,4503,Armstrong,S. Armstrong,Stuart Armstrong,"RM, CM",77,Southampton,English Premier League,1,Scotland,73,77,75,76,65,72
202371,429,Meunier,T. Meunier,Thomas Meunier,"RB, RM",77,Borussia Dortmund,German 1. Bundesliga,1,Belgium,73,74,72,72,73,80
202493,1671,Aleix Vidal,Aleix Vidal,Aleix Vidal Parreu,"RB, RM, LM",77,RCD Espanyol de Barcelona,Spain Primera Division,1,Spain,81,67,74,78,72,70
202562,3375,Roussillon,J. Roussillon,Jérôme Roussillon,"LB, LM",77,VfL Wolfsburg,German 1. Bundesliga,1,France,88,65,72,78,73,73
202789,1324,Schwolow,A. Schwolow,Alexander Schwolow,GK,77,Hertha BSC,German 1. Bundesliga,1,Germany,,,,,,
202851,4573,Defrel,G. Defrel,Gregoire Defrel,"CAM, ST, LW",77,U.S. Sassuolo Calcio,Italian Serie A,1,France,82,77,68,81,36,51
203177,4617,Foulquier,D. Foulquier,Dimitri Foulquier,"RB, RM, LB",77,Valencia CF,Spain Primera Division,1,France,77,63,70,74,73,77
203487,1677,Lascelles,J. Lascelles,Jamaal Lascelles,CB,77,Newcastle United,English Premier League,1,England,58,35,51,55,77,79
203757,1678,Zé Luís,Zé Luís,José Luís Mendes Andrade,ST,77,FC Lokomotiv Moscow,Russian Premier League,1,Cape Verde Islands,80,75,59,75,33,80
204341,4755,Luís Neto,Luís Neto,Luís Carlos Novo Neto,CB,77,Sporting CP,Portuguese Liga ZON SAGRES,1,Portugal,65,37,56,56,79,73
204876,1032,Clerc,Clerc,Carlos Clerc Martínez,LB,77,Levante Unión Deportiva,Spain Primera Division,1,Spain,87,58,71,76,70,73
205186,1683,Gazzaniga,P. Gazzaniga,Paulo Dino Gazzaniga,GK,77,Fulham,English League Championship,2,Argentina,,,,,,
206075,4993,Johnstone,S. Johnstone,Sam Johnstone,GK,77,West Bromwich Albion,English League Championship,2,England,,,,,,
206493,3912,Abdelhamid,Y. Abdelhamid,Yunis Abdelhamid,CB,77,Stade de Reims,French Ligue 1,1,Morocco,33,33,56,65,78,83
206652,600,Sergio Rico,Sergio Rico,Sergio Rico González,GK,77,Paris Saint-Germain,French Ligue 1,1,Spain,,,,,,
207421,1483,Trossard,L. Trossard,Leandro Trossard,"LM, LW, ST",77,Brighton & Hove Albion,English Premier League,1,Belgium,82,76,74,80,30,61
207664,1697,Bacca,C. Bacca,Carlos Arturo Bacca Ahumada,ST,77,Granada CF,Spain Primera Division,1,Colombia,67,75,64,75,33,65
207791,4002,Poulsen,Y. Poulsen,Yussuf Yurary Poulsen,ST,77,RB Leipzig,German 1. Bundesliga,1,Denmark,82,70,67,74,56,81
207948,5157,Traoré,B. Traoré,Bertrand Isidore Traoré,"RM, RW",77,Aston Villa,English Premier League,1,Burkina Faso,78,73,73,82,45,66
208004,1700,Veltman,J. Veltman,Joël Ivo Veltman,"CB, RB, RWB",77,Brighton & Hove Albion,English Premier League,1,Netherlands,64,49,66,68,79,76
208250,4068,Bakasetas,A. Bakasetas,Anastasios Bakasetas,"CAM, CM",77,Trabzonspor,Turkish Süper Lig,1,Greece,71,77,75,77,47,75
208777,1705,Óliver Torres,Óliver Torres,Óliver Torres Muñoz,"CM, LW",77,Sevilla FC,Spain Primera Division,1,Spain,63,67,78,82,63,54
209440,4207,Romarinho,Romarinho,Romário Ricardo da Silva,"CAM, CF, LM",77,Al Ittihad,Saudi Abdul L. Jameel League,1,Brazil,86,75,71,80,30,64
210282,4300,Bruno Peres,Bruno Peres,Bruno da Silva Peres,"RB, RWB, LB",77,Trabzonspor,Turkish Süper Lig,1,Brazil,84,64,69,76,70,69
210617,1339,Samu Castillejo,Samu Castillejo,Samuel Castillejo Azuaga,"RW, RM",77,AC Milan,Italian Serie A,1,Spain,80,69,74,83,43,53
210864,1500,Hysaj,E. Hysaj,Elseid Hysaj,"LB, RB",77,Lazio,Italian Serie A,1,Albania,75,51,66,73,75,72
211147,1344,Lazaro,V. Lazaro,Valentino Lazaro,"RM, RB",77,SL Benfica,Portuguese Liga ZON SAGRES,1,Austria,78,69,75,78,69,66
211320,25438,Rugani,D. Rugani,Daniele Rugani,CB,77,Juventus,Italian Serie A,1,Italy,59,40,55,62,79,72
211575,1346,André Gomes,André Gomes,André Filipe Tavares Gomes,"CM, CDM",77,Everton,English Premier League,1,Portugal,54,67,76,76,69,74
211784,1711,Maupay,N. Maupay,Neal Maupay,ST,77,Brighton & Hove Albion,English Premier League,1,France,77,78,67,73,41,71
212067,4594,Vargas,C. Vargas,Camilo Andrés Vargas Gil,GK,77,Club Atlas,Mexican Liga MX,1,Colombia,,,,,,
212153,1503,Gagliardini,R. Gagliardini,Roberto Gagliardini,"CDM, CM",77,Inter,Italian Serie A,1,Italy,53,63,71,73,77,75
212245,5762,Gerhardt,Y. Gerhardt,Yannick Gerhardt,CM,77,VfL Wolfsburg,German 1. Bundesliga,1,Germany,64,71,75,76,72,76
212491,1714,Masuaku,A. Masuaku,Arthur Masuaku,"LWB, LB",77,West Ham United,English Premier League,1,Congo DR,80,63,72,80,70,70
212501,4687,Dendoncker,L. Dendoncker,Leander Dendoncker,"CM, CB",77,Wolverhampton Wanderers,English Premier League,1,Belgium,61,72,77,71,78,82
212602,5814,Diego Llorente,Diego Llorente,Diego Javier Llorente Ríos,CB,77,Leeds United,English Premier League,1,Spain,71,40,62,65,76,78
212623,5819,Santi Mina,Santi Mina,Santiago Mina Lorenzo,"ST, RW",77,RC Celta de Vigo,Spain Primera Division,1,Spain,75,77,69,77,49,72
213013,4761,Acheampong,F. Acheampong,Frank Opoku Acheampong,"LW, ST",77,Shenzhen FC,Chinese Super League,1,Ghana,94,76,68,81,49,77
213655,5973,Iwobi,A. Iwobi,Alex Iwobi,"RM, LW",77,Everton,English Premier League,1,Nigeria,77,64,72,81,38,68
213761,4881,Hamdallah,A. Hamdallah,Abderrazak Hamdallah,ST,77,Al Nassr,Saudi Abdul L. Jameel League,1,Morocco,74,78,70,77,30,72
214009,6034,Cuéllar,G. Cuéllar,Gustavo Leonardo Cuéllar Gallego,CDM,77,Al Hilal,Saudi Abdul L. Jameel League,1,Colombia,71,51,67,68,75,81
214947,5023,Gbamin,J. Gbamin,Jean-Philippe Gbamin,"CDM, CM",77,Everton,English Premier League,1,Côte d'Ivoire,73,57,73,73,77,77
214977,18830,Kranevitter,M. Kranevitter,Claudio Matías Kranevitter,"CDM, CM",77,CF Monterrey,Mexican Liga MX,1,Argentina,70,49,71,71,73,77
215057,5050,Marcone,I. Marcone,Iván José Marcone,"CDM, CM",77,Elche CF,Spain Primera Division,1,Argentina,47,63,71,71,73,80
215441,5124,Guirassy,S. Guirassy,Serhou Yadaly Guirassy,ST,77,Stade Rennais FC,French Ligue 1,1,France,71,77,66,75,38,76
215502,6283,Drągowski,B. Drągowski,Bartłomiej Drągowski,GK,77,Fiorentina,Italian Serie A,1,Poland,,,,,,
216258,5229,Bebou,I. Bebou,Ihlas Bebou,"ST, RM",77,TSG Hoffenheim,German 1. Bundesliga,1,Togo,90,75,68,80,34,64
216435,1518,Lobotka,S. Lobotka,Stanislav Lobotka,"CM, CDM",77,Napoli,Italian Serie A,1,Slovakia,63,63,76,79,69,64
216497,5282,Philipp,M. Philipp,Maximilian Philipp,"CF, CAM, LM",77,VfL Wolfsburg,German 1. Bundesliga,1,Germany,78,79,71,80,42,61
217196,6480,Palomino,J. Palomino,José Luis Palomino,CB,77,Atalanta,Italian Serie A,1,Argentina,46,32,55,58,79,81
217877,5380,Bongonda,T. Bongonda,Théo Bongonda Mbul'Ofeko Batombo,"LW, CF",77,KRC Genk,Belgian Jupiler Pro League,1,Belgium,80,71,72,82,33,61
218659,6543,Targett,M. Targett,Matt Targett,LB,77,Aston Villa,English Premier League,1,England,74,46,72,72,73,68
219145,6562,Maripán,G. Maripán,Guillermo Alfonso Maripán Loaysa,CB,77,AS Monaco,French Ligue 1,1,Chile,34,41,54,49,78,80
219391,28976,Escalante,G. Escalante,Gonzalo Escalante,"CDM, CM",77,Lazio,Italian Serie A,1,Argentina,66,67,72,71,75,75
219522,5453,Ledesma,J. Ledesma,Jeremías Conan Ledesma,GK,77,Cádiz CF,Spain Primera Division,1,Argentina,,,,,,
219681,1521,Amavi,J. Amavi,Jordan Kévin Amavi,LB,77,Olympique de Marseille,French Ligue 1,1,France,76,65,70,74,75,76
220085,6682,Waldschmidt,L. Waldschmidt,Gian-Luca Waldschmidt,"CF, ST",77,VfL Wolfsburg,German 1. Bundesliga,1,Germany,74,80,70,76,29,62
220132,1364,Zaldúa,Zaldúa,Joseba Zaldúa Bengoetxea,RB,77,Real Sociedad,Spain Primera Division,1,Spain,68,34,67,65,76,76
220287,1033,Dinenno,J. Dinenno,Juan Ignacio Dinenno De Cara,ST,77,Club Universidad Nacional,Mexican Liga MX,1,Argentina,69,78,57,68,27,73
220421,5587,Kamara,H. Kamara,Hassane Kamara,LB,77,OGC Nice,French Ligue 1,1,Côte d'Ivoire,88,61,69,76,71,76
220502,6727,Zaccagni,M. Zaccagni,Mattia Zaccagni,"CF, ST",77,Lazio,Italian Serie A,1,Italy,78,71,75,80,60,68
220621,6744,Benrahma,S. Benrahma,Mohamed Saïd Benrahma,"CAM, LM, LW",77,West Ham United,English Premier League,1,Algeria,77,72,73,81,38,54
221174,6815,Oršić,M. Oršić,Mislav Oršić,"LM, LW, ST",77,Dinamo Zagreb,Croatian Prva HNL,1,Croatia,90,82,71,77,56,62
222357,1529,Embolo,B. Embolo,Breel-Donald Embolo,"ST, CAM",77,Borussia Mönchengladbach,German 1. Bundesliga,1,Switzerland,85,73,70,75,51,82
222390,7034,Unai López,Unai López,Unai López Cabrera,"CM, CDM",77,Rayo Vallecano,Spain Primera Division,1,Spain,73,72,78,79,68,70
222400,721,Winks,H. Winks,Harry Winks,"CDM, CM",77,Tottenham Hotspur,English Premier League,1,England,60,58,76,79,71,68
222509,434,Dani Ceballos,Dani Ceballos,Daniel Ceballos Fernández,"CM, CDM",77,Real Madrid CF,Spain Primera Division,1,Spain,60,68,77,82,66,67
222515,7065,Ferhat,Z. Ferhat,Zinedine Ferhat,"LM, RM",77,Nîmes Olympique,French Ligue 2,2,Algeria,81,64,76,76,31,70
222709,1369,Petros,Petros,Petros Matheus dos Santos Araújo,"CM, CDM",77,Al Nassr,Saudi Abdul L. Jameel League,1,Brazil,68,68,72,75,73,83
223550,7234,Omlin,J. Omlin,Jonas Omlin,GK,77,Montpellier Hérault SC,French Ligue 1,1,Switzerland,,,,,,
223874,967,Rongier,V. Rongier,Valentin Rongier,"CM, CDM",77,Olympique de Marseille,French Ligue 1,1,France,69,67,76,77,74,74
223898,1534,Bernardoni,P. Bernardoni,Paul Jean François Bernardoni,GK,77,Angers SCO,French Ligue 1,1,France,,,,,,
224221,7367,Andersen,J. Andersen,Joachim Christian Andersen,CB,77,Crystal Palace,English Premier League,1,Denmark,58,47,63,58,77,78
224389,852,Larsson,J. Larsson,Carl Henrik Jordan Larsson,ST,77,Spartak Moskva,Russian Premier League,1,Sweden,84,78,74,79,29,72
224394,7405,Fábio Martins,Fábio Martins,Fábio Santos Martins,"LM, CF, RM",77,SC Braga,Portuguese Liga ZON SAGRES,1,Portugal,77,74,72,82,46,67
224422,7414,Boga,J. Boga,Jérémie Boga,"LW, LM",77,U.S. Sassuolo Calcio,Italian Serie A,1,Côte d'Ivoire,85,73,72,82,37,63
224574,6364,Pineda,O. Pineda,Orbelín Pineda Alvarado,"RM, RW, CM",77,Cruz Azul,Mexican Liga MX,1,Mexico,86,73,72,79,62,66
225014,6437,Castrovilli,G. Castrovilli,Gaetano Castrovilli,CM,77,Fiorentina,Italian Serie A,1,Italy,74,65,75,82,66,68
225024,7528,Holgate,M. Holgate,Mason Holgate,"CB, RB",77,Everton,English Premier League,1,England,73,43,69,68,78,77
225126,7544,Skhiri,E. Skhiri,Ellyes Joris Skhiri,"CDM, CM",77,1. FC Köln,German 1. Bundesliga,1,Tunisia,58,69,69,74,77,73
225309,7582,Amiri,N. Amiri,Nadiem Amiri,"CAM, CM",77,Bayer 04 Leverkusen,German 1. Bundesliga,1,Germany,68,73,78,83,50,67
225793,694,Godfrey,B. Godfrey,Ben Godfrey,"CB, LB",77,Everton,English Premier League,1,England,83,44,61,65,76,82
225997,1538,Verbič,B. Verbič,Benjamin Verbič,LM,77,Dynamo Kyiv,Ukrainian Premier League,1,Slovenia,82,72,72,79,45,71
226637,7810,Rubén Duarte,Rubén Duarte,Rubén Duarte Sánchez,"LB, CB",77,Deportivo Alavés,Spain Primera Division,1,Spain,66,36,65,67,77,69
227476,7885,Soares,Soares,Francisco das Chagas Soares dos Santos,ST,77,Olympiacos CFP,Greek Super League,1,Brazil,81,74,59,74,45,79
227508,6832,Melero,Melero,Gonzalo Julián Melero Manzanares,"CM, ST, LM",77,Levante Unión Deportiva,Spain Primera Division,1,Spain,63,76,74,72,73,76
227536,6840,Marega,M. Marega,Moussa Marega,ST,77,Al Hilal,Saudi Abdul L. Jameel League,1,Mali,87,77,61,65,39,89
227927,7960,Walker-Peters,K. Walker-Peters,Kyle Walker-Peters,RB,77,Southampton,English Premier League,1,England,76,38,68,75,73,68
228295,8016,Holding,R. Holding,Rob Holding,CB,77,Arsenal,English Premier League,1,England,57,34,60,65,79,75
228302,6977,Pedraza,Pedraza,Alfonso Pedraza Sag,"LB, LM, LWB",77,Villarreal CF,Spain Primera Division,1,Spain,78,72,70,75,73,77
228414,7004,Matheus Pereira,Matheus Pereira,Matheus Fellipe Costa Pereira,"CAM, RM, RW",77,Al Hilal,Saudi Abdul L. Jameel League,1,Brazil,79,74,75,81,39,63
229167,7136,Rashica,M. Rashica,Milot Rashica,"CF, LM, RM",77,Norwich City,English Premier League,1,Kosovo,83,77,71,83,46,65
229752,7257,Sow,D. Sow,Djibril Sow,"CM, CDM",77,Eintracht Frankfurt,German 1. Bundesliga,1,Switzerland,79,64,77,76,75,79
229773,853,Dzhikiya,G. Dzhikiya,Georgiy Dzhikiya,CB,77,Spartak Moskva,Russian Premier League,1,Russia,80,53,61,64,79,81
229942,821,Disasi,A. Disasi,Axel Arthur Disasi,CB,77,AS Monaco,French Ligue 1,1,France,52,28,53,56,77,83
229971,8360,Centonze,F. Centonze,Fabien Centonze,"RWB, RB",77,FC Metz,French Ligue 1,1,France,81,51,70,73,70,79
230043,8372,Maouassa,F. Maouassa,Christ-Emmanuel Faitout Maouassa,LB,77,Club Brugge KV,Belgian Jupiler Pro League,1,France,84,64,71,76,72,76
230717,7364,Kadewere,T. Kadewere,Philana Tinotenda Kadewere,"RW, ST",77,Olympique Lyonnais,French Ligue 1,1,Zimbabwe,83,76,69,78,38,71
230899,7396,Lookman,A. Lookman,Ademola Lookman,"LM, CAM, ST",77,Leicester City,English Premier League,1,England,85,73,68,82,29,62
230965,7407,Nández,N. Nández,Nahitan Michel Nández Acosta,"CM, CDM, RM",77,Cagliari,Italian Serie A,1,Uruguay,77,67,72,77,76,83
230977,7411,Almirón,M. Almirón,Miguel Ángel Almirón Rejala,"CAM, CM, RM",77,Newcastle United,English Premier League,1,Paraguay,86,72,74,80,53,63
231102,8496,Blas,L. Blas,Ludovic Blas,"CAM, RM",77,FC Nantes,French Ligue 1,1,France,74,72,75,82,58,65
231318,7477,Perraud,R. Perraud,Romain Perraud,LB,77,Southampton,English Premier League,1,France,74,72,75,75,72,73
231521,7521,Palacios,E. Palacios,Exequiel Alejandro Palacios,"CM, CDM, CAM",77,Bayer 04 Leverkusen,German 1. Bundesliga,1,Argentina,55,73,74,77,72,71
231554,7530,Justin,J. Justin,James Justin,"LWB, LB",77,Leicester City,English Premier League,1,England,82,50,69,73,73,70
231628,7550,Rafa Mir,Rafa Mir,Rafael Mir Vicente,ST,77,Sevilla FC,Spain Primera Division,1,Spain,72,79,64,71,45,76
231633,8601,Diop,I. Diop,Issa Diop,CB,77,West Ham United,English Premier League,1,France,65,36,52,55,78,79
232104,646,James,D. James,Daniel Owen James,"RM, LM",77,Leeds United,English Premier League,1,Wales,95,72,70,76,46,63
232144,8682,Uduokhai,F. Uduokhai,Ohis Felix Uduokhai,CB,77,FC Augsburg,German 1. Bundesliga,1,Germany,67,39,54,59,80,72
232229,8699,Bijlow,J. Bijlow,Justin Bijlow,GK,77,Feyenoord,Holland Eredivisie,1,Netherlands,,,,,,
232440,7709,Caio Henrique,Caio Henrique,Caio Henrique Oliveira Silva,"LB, LM",77,AS Monaco,French Ligue 1,1,Brazil,72,54,74,75,73,59
232862,7846,Nakajima,S. Nakajima,中島 翔哉,LM,77,Portimonense SC,Portuguese Liga ZON SAGRES,1,Japan,86,71,71,83,37,46
232905,7864,Ito,J. Ito,伊东 纯也,"RW, CF",77,KRC Genk,Belgian Jupiler Pro League,1,Japan,89,71,73,77,58,70
232999,8906,Adams,T. Adams,Tyler Shaan Adams,"CDM, RWB",77,RB Leipzig,German 1. Bundesliga,1,United States,81,48,70,73,74,75
233531,18082,Soteldo,Y. Soteldo,Yeferson Julio Soteldo Martínez,"LM, RM, CAM",77,Toronto FC,USA Major League Soccer,1,Venezuela,83,71,74,83,35,57
234128,1023,Luiz Araújo,Luiz Araújo,Luiz de Araujo Guimarães Neto,"RM, LM",77,Atlanta United,USA Major League Soccer,1,Brazil,88,69,71,82,39,53
234426,8190,Marcão,Marcão,Marcos do Nascimento Teixeira,CB,77,Galatasaray SK,Turkish Süper Lig,1,Brazil,64,32,57,65,76,84
234468,8193,Reynoso,E. Reynoso,Emanuel Reynoso,"CAM, LM",77,Minnesota United FC,USA Major League Soccer,1,Argentina,66,65,78,79,57,67
234568,464,Gedson Fernandes,Gedson Fernandes,Gedson Carvalho Fernandes,CM,77,SL Benfica,Portuguese Liga ZON SAGRES,1,Portugal,79,70,75,80,71,75
234678,8233,Mæhle,J. Mæhle,Joakim Mæhle Pedersen,"RWB, RB, RM",77,Atalanta,Italian Serie A,1,Denmark,89,56,68,72,66,78
234730,9237,Rosier,V. Rosier,Valentin André Henri Rosier,RB,77,Beşiktaş JK,Turkish Süper Lig,1,France,83,52,66,77,73,75
234772,8256,Salvi Sánchez,Salvi Sánchez,Salvador Sánchez Ponce,RM,77,Cádiz CF,Spain Primera Division,1,Spain,89,70,74,77,39,53
234777,9250,Steffen,Z. Steffen,Zack Thomas Steffen,GK,77,Manchester City,English Premier League,1,United States,,,,,,
234833,9266,Müller,F. Müller,Florian Müller,GK,77,VfB Stuttgart,German 1. Bundesliga,1,Germany,,,,,,
235173,8358,Sangaré,I. Sangaré,Ibrahim Sangaré,"CDM, CM",77,PSV,Holland Eredivisie,1,Côte d'Ivoire,66,65,70,70,77,84
235794,9473,Eze,E. Eze,Eberechi Eze,"LM, CAM",77,Crystal Palace,English Premier League,1,England,77,69,73,81,47,68
235844,1027,Álvarez,E. Álvarez,Edson Omar Álvarez Velázquez,"CDM, CB",77,Ajax,Holland Eredivisie,1,Mexico,69,53,66,65,79,84
235889,1554,Ünder,C. Ünder,Cengiz Ünder,"RM, RW",77,Olympique de Marseille,French Ligue 1,1,Turkey,81,75,73,81,37,52
235945,9503,Marc Roca,Marc Roca,Marc Roca Junqué,"CDM, CM",77,FC Bayern München,German 1. Bundesliga,1,Spain,50,62,77,73,70,68
236403,8593,Ndicka,E. Ndicka,Obite Evan N'Dicka,"CB, LB",77,Eintracht Frankfurt,German 1. Bundesliga,1,France,75,47,70,73,77,76
236477,9599,Claude-Maurice,A. Claude-Maurice,Alexis Claude-Maurice,"CAM, CM",77,OGC Nice,French Ligue 1,1,France,87,73,75,80,68,68
236496,972,Guendouzi,M. Guendouzi,Mattéo Elias Kenzo Guendouzi Olié,"CDM, CM",77,Olympique de Marseille,French Ligue 1,1,France,74,63,75,75,72,76
236499,9606,Douglas Luiz,Douglas Luiz,Douglas Luiz Soares de Paulo,"CDM, CM",77,Aston Villa,English Premier League,1,Brazil,67,67,74,76,74,69
236532,9616,Koch,R. Koch,Robin Koch,"CB, CDM",77,Leeds United,English Premier League,1,Germany,66,38,61,64,78,75
236593,942,Stengs,C. Stengs,Calvin Stengs,"RM, CAM",77,OGC Nice,French Ligue 1,1,Netherlands,76,68,75,80,33,59
236639,9644,Xeka,Xeka,Miguel Ângelo da Silva Rocha,"CDM, CM",77,LOSC Lille,French Ligue 1,1,Portugal,55,61,74,75,71,77
236772,8698,Szoboszlai,D. Szoboszlai,Dominik Szoboszlai,"CAM, LM",77,RB Leipzig,German 1. Bundesliga,1,Hungary,79,78,79,79,34,64
236786,9677,Terrier,M. Terrier,Martin Terrier,"ST, LW",77,Stade Rennais FC,French Ligue 1,1,France,84,77,74,76,35,66
237520,9849,Camara,M. Camara,Mohamed Mady Camara,"CM, CDM",77,Olympiacos CFP,Greek Super League,1,Guinea,76,74,73,75,74,83
238041,9972,Malacia,T. Malacia,Tyrell Malacia,LB,77,Feyenoord,Holland Eredivisie,1,Netherlands,81,56,64,76,72,73
238160,9039,Demiral,M. Demiral,Merih Demiral,CB,77,Atalanta,Italian Serie A,1,Turkey,73,39,47,59,79,80
238744,9145,McKennie,W. McKennie,Weston James Earl McKennie,"CM, RM, LM",77,Juventus,Italian Serie A,1,United States,81,71,74,76,76,83
238857,10135,Wilson Manafá,Wilson Manafá,Wilson Miguéis Manafá Jancó,"RB, LB",77,FC Porto,Portuguese Liga ZON SAGRES,1,Portugal,87,60,67,76,70,69
238896,9172,Pepê,Pepê,Eduardo Gabriel Aquino Cossa,"LW, RW",77,FC Porto,Portuguese Liga ZON SAGRES,1,Brazil,85,67,68,81,29,46
239093,9223,Clauss,J. Clauss,Jonathan Clauss,"RWB, RW",77,Racing Club de Lens,French Ligue 1,1,France,85,66,70,77,67,71
239482,9308,Galeno,Galeno,Wenderson Rodrigues do Nascimento Galeno,"LM, RW",77,SC Braga,Portuguese Liga ZON SAGRES,1,Brazil,91,70,66,82,32,66
239901,9422,Kalajdžić,S. Kalajdžić,Saša Kalajdžić,ST,77,VfB Stuttgart,German 1. Bundesliga,1,Austria,61,73,66,73,45,70
